Species	rel_abundance_SRR29355722	reads_SRR29355722	rel_abundance_SRR29355723	reads_SRR29355723	rel_abundance_SRR29355724	reads_SRR29355724	rel_abundance_SRR29355725	reads_SRR29355725	rel_abundance_SRR29355726	reads_SRR29355726	rel_abundance_SRR29355727	reads_SRR29355727	rel_abundance_SRR29355728	reads_SRR29355728	rel_abundance_SRR29355729	reads_SRR29355729	rel_abundance_SRR29355730	reads_SRR29355730	rel_abundance_SRR29355731	reads_SRR29355731	rel_abundance_SRR29355732	reads_SRR29355732	rel_abundance_SRR29355733	reads_SRR29355733	rel_abundance_SRR29355734	reads_SRR29355734	rel_abundance_SRR29355735	reads_SRR29355735	rel_abundance_SRR29355736	reads_SRR29355736	rel_abundance_SRR29355737	reads_SRR29355737	rel_abundance_SRR29355738	reads_SRR29355738	rel_abundance_SRR29355739	reads_SRR29355739	rel_abundance_SRR29355740	reads_SRR29355740	rel_abundance_SRR29355741	reads_SRR29355741	rel_abundance_SRR29355742	reads_SRR29355742	rel_abundance_SRR29355743	reads_SRR29355743	rel_abundance_SRR29355744	reads_SRR29355744	rel_abundance_SRR29355745	reads_SRR29355745	rel_abundance_SRR29355746	reads_SRR29355746	rel_abundance_SRR29355747	reads_SRR29355747	rel_abundance_SRR29355748	reads_SRR29355748	rel_abundance_SRR29355749	reads_SRR29355749	rel_abundance_SRR29355750	reads_SRR29355750	rel_abundance_SRR29355751	reads_SRR29355751	rel_abundance_SRR29355752	reads_SRR29355752	rel_abundance_SRR29355753	reads_SRR29355753
glutathione-disulfide reductase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
glutathione-regulated potassium-efflux system protein KefB	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glutathione-regulated potassium-efflux system protein KefC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glutathionylspermidine synthase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glutathionylspermidine synthase family protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00520751965838671	2	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
glyceraldehyde 3-phosphate reductase	0	0	0.0105909764880322	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060313630880579	1	0	0	0.0016202728539486	1	0	0
glyceraldehyde-3-phosphate dehydrogenase	0	0	0	0	0	0	0.00445811600017833	2	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0.0196598840066844	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerate dehydrogenase	0	0	0.00353032549601073	1	0.00585017696785328	2	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
glycerate kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162557572473584	3	0	0	0.00258585022755482	1	0	0	0	0	0	0	0.00377886105127914	1	0	0	0.00377672029609487	2	0	0	0.0091579284765786	4	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
glycerol acyltransferase	0	0	0	0	0	0	0.00222905800008916	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258665287118469	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566679259539101	3	0.00781127948758007	3	0.0153186274509804	3	0	0	0	0	0	0	0.0178230013934347	11	0.0223114680946006	5
glycerol dehydratase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerol dehydrogenase	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0.00380430647492962	1	0	0	0	0	0.00258585022755482	1	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029375477351507	1	0.00280324054607126	1	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerol dehydrogenase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162557572473584	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerol kinase	0.00484027105517909	1	0.0105909764880322	3	0.0263257963553398	9	0.0378939860015158	17	0.0425048083564453	40	0	0	0.0913033553983109	24	0.124627472229748	23	0.00755772210255829	4	0.405978485726107	157	0.156652685835565	31	0.0167364016736402	1	0.171977744056652	17	0.00755772210255829	2	0.0884694780300796	9	0.15484553213989	82	0.0181065700982928	7	0.0206053390723018	9	0.00881264320545209	3	0.0364421270989264	13	0.013696753869333	1	0.089938167509837	24	0.147876191933099	87	0.0883020772012447	21	0.0850018889308651	45	0.0156225589751601	6	0.321691176470588	63	0.0205592105263158	1	0.0361881785283474	6	0	0	0.0469879127645096	29	0	0
glycerol phosphate lipoteichoic acid synthase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775755068266446	3	0	0	0	0	0.0404653515427415	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate 1-O-acyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0.00478514690400995	1	0	0	0	0
glycerol-3-phosphate ABC transporter ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258665287118469	1	0	0	0	0	0.00280324054607126	1	0	0	0	0	0.00849863172029303	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate ABC transporter substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060313630880579	1	0	0	0	0	0	0
glycerol-3-phosphate O-acyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate acyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258585022755482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
glycerol-3-phosphate cytidylyltransferase	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0.0487672717420753	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478514690400995	1	0	0	0	0
glycerol-3-phosphate dehydrogenase	0.00484027105517909	1	0.00706065099202146	2	0.00292508848392664	1	0.00222905800008916	1	0	0	0.00792267469497703	1	0	0	0	0	0	0	0.0362019031857675	14	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0.00258665287118469	1	0.0160263748340125	7	0	0	0	0	0	0	0.00374742364624321	1	0.00339945268811721	2	0	0	0.00188893086513034	1	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.0016202728539486	1	0.00446229361892013	1
glycerol-3-phosphate dehydrogenase/oxidase	0	0	0	0	0	0	0	0	0.00106262020891113	1	0.0237680240849311	3	0.0228258388495777	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.00228948211914465	1	0	0	0	0	0	0	0.00374742364624321	1	0.00169972634405861	1	0.00420486081910689	1	0.00188893086513034	1	0	0	0	0	0	0	0	0	0.0143554407120299	3	0.00324054570789721	2	0	0
glycerol-3-phosphate responsive antiterminator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0448518487371401	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycerophosphodiester phosphodiesterase	0	0	0	0	0	0	0.0401230440016049	18	0	0	0	0	0.0114129194247889	3	0	0	0.00755772210255829	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0.00188893086513034	1	0.00260375982919336	1	0	0	0.0411184210526316	2	0	0	0	0	0.0016202728539486	1	0	0
glycerophosphoryl diester phosphodiesterase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0.00446229361892013	1
glycine C-acetyltransferase	0	0	0.00353032549601073	1	0.00292508848392664	1	0.0111452900004458	5	0	0	0	0	0	0	0	0	0.00944715262819786	5	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0.00566508044414231	3	0.00258665287118469	1	0.0114474105957232	5	0.0146877386757535	5	0.00560648109214252	2	0	0	0.00749484729248642	2	0.0220964424727619	13	0.0126145824573207	3	0.0680015111446921	36	0.00520751965838671	2	0	0	0	0	0	0	0	0	0.00324054570789721	2	0.00446229361892013	1
glycine betaine ABC transporter ATP-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101066248926171	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine betaine ABC transporter substrate-binding protein	0.00968054211035818	2	0.0494245569441503	14	0	0	0	0	0	0	0.00792267469497703	1	0.030434451799437	8	0	0	0.013226013679477	7	0.0155151013653289	6	0	0	0	0	0.101163378856854	10	0	0	0	0	0.0113301608882846	6	0	0	0.0114474105957232	5	0	0	0.0196226838224988	7	0.013696753869333	1	0	0	0	0	0	0	0.00755572346052135	4	0.0156225589751601	6	0	0	0.0205592105263158	1	0.0422195416164053	7	0.00957029380801991	2	0.0486081856184582	30	0.00446229361892013	1
glycine betaine/L-proline ABC transporter ATP-binding protein	0	0	0.0176516274800537	5	0.00292508848392664	1	0.0111452900004458	5	0.00212524041782227	2	0.0633813975598162	8	0	0	0	0	0.00188943052563957	1	0.00775755068266446	3	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0.00686844635743395	3	0	0	0.011212962184285	4	0	0	0	0	0	0	0	0	0.00566679259539101	3	0.00781127948758007	3	0	0	0.0205592105263158	1	0.0180940892641737	3	0.00478514690400995	1	0.0113419099776402	7	0	0
glycine cleavage system T protein, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine cleavage system aminomethyltransferase T	0	0	0.00353032549601073	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0.0103434009102193	4	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0.00280324054607126	1	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine cleavage system protein H	0	0	0.00353032549601073	1	0	0	0.0490392760019616	22	0	0	0	0	0	0	0	0	0.0113365831538374	6	0.0155151013653289	6	0.0151599373389257	3	0	0	0	0	0	0	0	0	0.00566508044414231	3	0.0103466114847387	4	0.0045789642382893	2	0.0029375477351507	1	0.00560648109214252	2	0	0	0	0	0.0339945268811721	20	0	0	0.011333585190782	6	0.0104150393167734	4	0	0	0	0	0.0060313630880579	1	0	0	0.0016202728539486	1	0	0
glycine cleavage system protein R	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0.00374742364624321	1	0	0	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine cleavage system protein T	0.00484027105517909	1	0.0105909764880322	3	0	0	0.0111452900004458	5	0.00106262020891113	1	0	0	0.00380430647492962	1	0	0	0.00566829157691872	3	0.0258585022755482	10	0.0101066248926171	2	0.0167364016736402	1	0	0	0.00377886105127914	1	0.00982994200334218	1	0.0132185210363321	7	0.00775995861355406	3	0.0297632675488804	13	0	0	0.011212962184285	4	0	0	0.00749484729248642	2	0.00339945268811721	2	0.0126145824573207	3	0.00755572346052135	4	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
glycine cleavage system regulatory protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560648109214252	2	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine dehydrogenase	0	0	0	0	0	0	0.00222905800008916	1	0.00425048083564453	4	0	0	0.00380430647492962	1	0	0	0	0	0.00517170045510964	2	0.0404264995704684	8	0.0167364016736402	1	0.0303490136570562	3	0	0	0	0	0.0264370420726641	14	0	0	0.0045789642382893	2	0	0	0.011212962184285	4	0	0	0	0	0.00339945268811721	2	0.00420486081910689	1	0	0	0.00520751965838671	2	0	0	0	0	0.0060313630880579	1	0	0	0.0016202728539486	1	0	0
glycine dehydrogenase (aminomethyl-transferring)	0	0	0.0458942314481395	13	0.00292508848392664	1	0.00445811600017833	2	0.00850096167128906	8	0	0	0.00380430647492962	1	0.00541858574911948	1	0.0151154442051166	8	0.0258585022755482	10	0.0404264995704684	8	0.0167364016736402	1	0	0	0	0	0	0	0.0188836014804744	10	0.00258665287118469	1	0.0274737854297358	12	0.00587509547030139	2	0.0252291649146413	9	0	0	0.0149896945849728	4	0.0169972634405861	10	0.0294340257337482	7	0.017000377786173	9	0.0104150393167734	4	0	0	0.0205592105263158	1	0	0	0	0	0.00810136426974303	5	0	0
glycine dehydrogenase (aminomethyl-transferring), partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine dehydrogenase subunit 2	0	0	0	0	0	0	0	0	0.00212524041782227	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.00686844635743395	3	0	0	0.00560648109214252	2	0.013696753869333	1	0.00374742364624321	1	0.00169972634405861	1	0	0	0	0	0.00520751965838671	2	0	0	0	0	0	0	0	0	0	0	0	0
glycine oxidase ThiO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine radical enzyme activase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine reductase	0	0	0.00353032549601073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine reductase complex component B subunits alpha and beta (Selenoprotein PB alpha/beta)	0	0	0.0282426039680859	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine reductase complex selenoprotein B	0	0	0	0	0	0	0.00222905800008916	1	0.0116888222980225	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273935077386659	2	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine zipper 2TM domain-containing protein	0	0	0	0	0	0	0.00445811600017833	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0.0183158569531572	8	0	0	0.00280324054607126	1	0.0958772770853308	7	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine zipper family protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377786173026067	2	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
glycine--tRNA ligase	0	0	0	0	0	0	0	0	0.00531310104455567	5	0.0158453493899541	2	0.030434451799437	8	0.0325115144947169	6	0.00566829157691872	3	0	0	0	0	0.0167364016736402	1	0.0202326757713708	2	0.00377886105127914	1	0	0	0.00377672029609487	2	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0.00849863172029303	5	0.00840972163821378	2	0.011333585190782	6	0.0156225589751601	6	0	0	0	0	0	0	0	0	0.00810136426974303	5	0	0
glycine--tRNA ligase subunit alpha	0	0	0	0	0.00585017696785328	2	0.00222905800008916	1	0.00106262020891113	1	0	0	0.00760861294985924	2	0	0	0.00944715262819786	5	0	0	0	0	0	0	0	0	0.00377886105127914	1	0	0	0.00944180074023718	5	0.00258665287118469	1	0.0251843033105911	11	0	0	0.00840972163821378	3	0.0273935077386659	2	0	0	0.00339945268811721	2	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00446229361892013	1
glycine--tRNA ligase subunit beta	0	0	0.0141213019840429	4	0	0	0.0156034060006241	7	0	0	0	0	0	0	0	0	0.00566829157691872	3	0	0	0	0	0.0167364016736402	1	0	0	0.00377886105127914	1	0	0	0.0113301608882846	6	0.00258665287118469	1	0.0251843033105911	11	0	0	0.00560648109214252	2	0.0273935077386659	2	0	0	0.00339945268811721	2	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
glycine/betaine ABC transporter	0	0	0.00353032549601073	1	0	0	0	0	0	0	0	0	0.0114129194247889	3	0	0	0	0	0	0	0	0	0.0167364016736402	1	0	0	0	0	0.0196598840066844	2	0	0	0	0	0	0	0	0	0.00840972163821378	3	0	0	0	0	0	0	0.00840972163821378	2	0.00188893086513034	1	0.00520751965838671	2	0	0	0.0205592105263158	1	0	0	0.00478514690400995	1	0.00324054570789721	2	0.00446229361892013	1
glycine/betaine ABC transporter ATP-binding protein	0	0	0.00353032549601073	1	0	0	0.0289777540011591	13	0	0	0	0	0	0	0	0	0.00566829157691872	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0.00840972163821378	3	0	0	0	0	0	0	0.00420486081910689	1	0	0	0.00520751965838671	2	0.051062091503268	10	0	0	0	0	0	0	0	0	0	0
glycine/betaine ABC transporter ATPase	0	0	0.0388335804561181	11	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0.00377886105127914	2	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0.00377786173026067	2	0	0	0	0	0	0	0	0	0	0	0.00648109141579442	4	0	0
glycine/betaine ABC transporter permease	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0.00188943052563957	1	0.0103434009102193	4	0	0	0	0	0.0202326757713708	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00840972163821378	3	0	0	0	0	0	0	0	0	0.00377786173026067	2	0.00260375982919336	1	0	0	0	0	0.0120627261761158	2	0.00478514690400995	1	0	0	0	0
glycine/betaine ABC transporter substrate-binding protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517330574236937	2	0.0045789642382893	2	0	0	0.0168194432764276	6	0	0	0	0	0.00339945268811721	2	0	0	0.00188893086513034	1	0	0	0.0153186274509804	3	0	0	0	0	0	0	0.00972163712369163	6	0	0
glycine/betaine reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine/betaine reductase C	0	0	0	0	0	0	0.013374348000535	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycine/sarcosine/betaine reductase complex selenoprotein A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycogen debranching enzyme	0.0290416263310745	6	0	0	0	0	0	0	0	0	0	0	0.00760861294985924	2	0	0	0.0283414578845936	15	0.0103434009102193	4	0.00505331244630856	1	0	0	0.0202326757713708	2	0	0	0	0	0.00755344059218974	4	0	0	0.00228948211914465	1	0	0	0.00840972163821378	3	0	0	0	0	0.00679890537623443	4	0	0	0.017000377786173	9	0.0312451179503203	12	0.0204248366013072	4	0.0205592105263158	1	0.0060313630880579	1	0	0	0.0129621828315888	8	0.00892458723784025	2
glycogen debranching enzyme GlgX	0	0	0.0105909764880322	3	0	0	0	0	0	0	0	0	0.00760861294985924	2	0	0	0.00755772210255829	4	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0.00339945268811721	2	0	0	0	0	0.00520751965838671	2	0	0	0	0	0	0	0.0191405876160398	4	0.00324054570789721	2	0.0267737617135208	6
glycogen debranching protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132185210363321	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0205592105263158	1	0	0	0	0	0	0	0	0
glycogen phosphorylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycogen synthase	0.00484027105517909	1	0	0	0	0	0.00445811600017833	2	0.00531310104455567	5	0.00792267469497703	1	0	0	0	0	0.00755772210255829	4	0.00517170045510964	2	0	0	0	0	0.0404653515427415	4	0.00377886105127914	1	0.00982994200334218	1	0.00944180074023718	5	0.00517330574236937	2	0.00686844635743395	3	0	0	0.00280324054607126	1	0	0	0.00374742364624321	1	0.00679890537623443	4	0.00420486081910689	1	0.00566679259539101	3	0.0156225589751601	6	0.0051062091503268	1	0	0	0	0	0.0191405876160398	4	0.0226838199552805	14	0	0
glycogen-branching enzyme	0.0193610842207164	4	0.0105909764880322	3	0.00877526545177992	3	0.00222905800008916	1	0.00531310104455567	5	0	0	0.0190215323746481	5	0	0	0.0283414578845936	15	0.0258585022755482	10	0	0	0	0	0	0	0.0113365831538374	3	0	0	0.0132185210363321	7	0	0	0.0114474105957232	5	0	0	0.0616712920135677	22	0	0	0	0	0.00339945268811721	2	0	0	0.0132225160559124	7	0.0182263188043535	7	0	0	0.0205592105263158	1	0	0	0.0334960283280697	7	0.0388865484947665	24	0.00446229361892013	1
glycogen/starch/alpha-glucan family phosphorylase	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0.0570645971239443	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00509917903217582	3	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glycogen/starch/alpha-glucan phosphorylase	0.0145208131655373	3	0.0105909764880322	3	0.00292508848392664	1	0.00222905800008916	1	0.0095635818802002	9	0.0237680240849311	3	0	0	0.010837171498239	2	0.0226731663076749	12	0.0258585022755482	10	0.116226186265097	23	0	0	0.0303490136570562	3	0.00377886105127914	1	0.00982994200334218	1	0.0113301608882846	6	0.00258665287118469	1	0.0183158569531572	8	0	0	0.0476550892832114	17	0.013696753869333	1	0.018737118231216	5	0.0220964424727619	13	0	0	0.0396675481677371	21	0.044263917096287	17	0	0	0	0	0.0422195416164053	7	0.0287108814240597	6	0.0372662756408179	23	0.0133868808567604	3
glycolate oxidase	0	0	0.00353032549601073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029375477351507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
